# Logger: CSVLogger | Started: Fri Sep 26 15:20:21 2025
partition,stream_id,event_id,sampled_ts,arrival_ts,event_ts,datatype,unit,value,reconstructed_value,reconstruction_method,confidence,reconstruction_flag,status,source,extras,__topic__
groundtruth,temp-1,temp-1-1758915778357,1758915778.3572505,1758915778.3572505,1758915778.3572505,float,C,29.808907961462666,,,,,groundtruth,GroundTruthStream,{'ground_truth': 29.808907961462666},groundtruth.temp-1
observed,temp-1,temp-1-1758915462361,1758915462.3619485,1758915462.3619485,1758915462.3619485,float,C,17.270704094118557,,,,,observed,SimulatedDroppingStream,{'ground_truth': 17.270704094118557},observed.temp-1
reconstructed,temp-1,temp-1-1758915462361,1758915462.3619485,1758915462.3619485,1758915462.3619485,float,C,17.270704094118557,17.04452912502689,observed,1.0,False,observed,SimulatedDroppingStream,{'ground_truth': 17.270704094118557},reconstructed.temp-1
groundtruth,temp-1,temp-1-1758915780364,1758915780.3640835,1758915780.3640835,1758915780.3640835,float,C,27.023653997459746,,,,,groundtruth,GroundTruthStream,{'ground_truth': 27.023653997459746},groundtruth.temp-1
observed,temp-1,temp-1-1758915463347,1758915463.347659,1758915463.3550527,1758915463.347659,float,C,,,,,,missing,SimulatedDroppingStream,{},observed.temp-1
reconstructed,temp-1,temp-1-1758915463347,1758915463.347659,1758915463.3550527,1758915463.347659,float,C,12.331370078604749,12.331370078604749,KalmanFilter,0.592924998523888,True,reconstructed,SimulatedDroppingStream,{},reconstructed.temp-1
groundtruth,temp-1,temp-1-1758915781354,1758915781.354238,1758915781.354238,1758915781.354238,float,C,15.815440540021582,,,,,groundtruth,GroundTruthStream,{'ground_truth': 15.815440540021582},groundtruth.temp-1
observed,temp-1,temp-1-1758915464350,1758915464.3509848,1758915464.3509848,1758915464.3509848,float,C,23.991522284188235,,,,,observed,SimulatedDroppingStream,{'ground_truth': 23.991522284188235},observed.temp-1
reconstructed,temp-1,temp-1-1758915464350,1758915464.3509848,1758915464.3509848,1758915464.3509848,float,C,23.991522284188235,23.409426709660003,observed,1.0,False,observed,SimulatedDroppingStream,{'ground_truth': 23.991522284188235},reconstructed.temp-1
groundtruth,temp-1,temp-1-1758915782362,1758915782.362709,1758915782.362709,1758915782.362709,float,C,22.243650355670304,,,,,groundtruth,GroundTruthStream,{'ground_truth': 22.243650355670304},groundtruth.temp-1
observed,temp-1,temp-1-1758915465362,1758915465.3625352,1758915465.3625352,1758915465.3625352,float,C,23.11730701174612,,,,,observed,SimulatedDroppingStream,{'ground_truth': 23.11730701174612},observed.temp-1
reconstructed,temp-1,temp-1-1758915465362,1758915465.3625352,1758915465.3625352,1758915465.3625352,float,C,23.11730701174612,23.73189486844027,observed,1.0,False,observed,SimulatedDroppingStream,{'ground_truth': 23.11730701174612},reconstructed.temp-1
groundtruth,temp-1,temp-1-1758915784353,1758915784.3533716,1758915784.3533716,1758915784.3533716,float,C,18.6413849989736,,,,,groundtruth,GroundTruthStream,{'ground_truth': 18.6413849989736},groundtruth.temp-1
observed,temp-1,temp-1-1758915466355,1758915466.3550057,1758915466.3550057,1758915466.3550057,float,C,22.910337787005652,,,,,observed,SimulatedDroppingStream,{'ground_truth': 22.910337787005652},observed.temp-1
reconstructed,temp-1,temp-1-1758915466355,1758915466.3550057,1758915466.3550057,1758915466.3550057,float,C,22.910337787005652,23.251824383589724,observed,1.0,False,observed,SimulatedDroppingStream,{'ground_truth': 22.910337787005652},reconstructed.temp-1
groundtruth,temp-1,temp-1-1758915786353,1758915786.3539865,1758915786.3539865,1758915786.3539865,float,C,16.488046642589453,,,,,groundtruth,GroundTruthStream,{'ground_truth': 16.488046642589453},groundtruth.temp-1
observed,temp-1,temp-1-1758915467352,1758915467.3520544,1758915467.3520544,1758915467.3520544,float,C,28.91398713193065,,,,,observed,SimulatedDroppingStream,{'ground_truth': 28.91398713193065},observed.temp-1
reconstructed,temp-1,temp-1-1758915467352,1758915467.3520544,1758915467.3520544,1758915467.3520544,float,C,28.91398713193065,28.177713661271344,observed,1.0,False,observed,SimulatedDroppingStream,{'ground_truth': 28.91398713193065},reconstructed.temp-1
groundtruth,temp-1,temp-1-1758915787350,1758915787.3506937,1758915787.3506937,1758915787.3506937,float,C,19.444185751950734,,,,,groundtruth,GroundTruthStream,{'ground_truth': 19.444185751950734},groundtruth.temp-1
observed,temp-1,temp-1-1758915468357,1758915468.3575404,1758915468.3575404,1758915468.3575404,float,C,15.343536082721757,,,,,observed,SimulatedDroppingStream,{'ground_truth': 15.343536082721757},observed.temp-1
reconstructed,temp-1,temp-1-1758915468357,1758915468.3575404,1758915468.3575404,1758915468.3575404,float,C,15.343536082721757,17.559503581135523,observed,1.0,False,observed,SimulatedDroppingStream,{'ground_truth': 15.343536082721757},reconstructed.temp-1
groundtruth,temp-1,temp-1-1758915790362,1758915790.3626008,1758915790.3626008,1758915790.3626008,float,C,24.71135967007459,,,,,groundtruth,GroundTruthStream,{'ground_truth': 24.71135967007459},groundtruth.temp-1
observed,temp-1,temp-1-1758915469350,1758915469.3508751,1758915469.3508751,1758915469.3508751,float,C,25.46468989903797,,,,,observed,SimulatedDroppingStream,{'ground_truth': 25.46468989903797},observed.temp-1
reconstructed,temp-1,temp-1-1758915469350,1758915469.3508751,1758915469.3508751,1758915469.3508751,float,C,25.46468989903797,23.279317827640305,observed,1.0,False,observed,SimulatedDroppingStream,{'ground_truth': 25.46468989903797},reconstructed.temp-1
groundtruth,temp-1,temp-1-1758915792350,1758915792.3509405,1758915792.3509405,1758915792.3509405,float,C,28.56440063328953,,,,,groundtruth,GroundTruthStream,{'ground_truth': 28.56440063328953},groundtruth.temp-1
observed,temp-1,temp-1-1758915470347,1758915470.347659,1758915470.3572512,1758915470.347659,float,C,,,,,,missing,SimulatedDroppingStream,{},observed.temp-1
reconstructed,temp-1,temp-1-1758915470347,1758915470.347659,1758915470.3572512,1758915470.347659,float,C,25.175247292230093,25.175247292230093,KalmanFilter,0.5971798121224463,True,reconstructed,SimulatedDroppingStream,{},reconstructed.temp-1
groundtruth,temp-1,temp-1-1758915795357,1758915795.3576384,1758915795.3576384,1758915795.3576384,float,C,16.240220038915194,,,,,groundtruth,GroundTruthStream,{'ground_truth': 16.240220038915194},groundtruth.temp-1
observed,temp-1,temp-1-1758915471364,1758915471.364504,1758915471.364504,1758915471.364504,float,C,17.96096602505528,,,,,observed,SimulatedDroppingStream,{'ground_truth': 17.96096602505528},observed.temp-1
reconstructed,temp-1,temp-1-1758915471364,1758915471.364504,1758915471.364504,1758915471.364504,float,C,17.96096602505528,18.293582572967015,observed,1.0,False,observed,SimulatedDroppingStream,{'ground_truth': 17.96096602505528},reconstructed.temp-1
groundtruth,temp-1,temp-1-1758915796353,1758915796.3535576,1758915796.3535576,1758915796.3535576,float,C,16.152930145919726,,,,,groundtruth,GroundTruthStream,{'ground_truth': 16.152930145919726},groundtruth.temp-1
observed,temp-1,temp-1-1758915472364,1758915472.3647187,1758915472.3647187,1758915472.3647187,float,C,16.725076256732528,,,,,observed,SimulatedDroppingStream,{'ground_truth': 16.725076256732528},observed.temp-1
reconstructed,temp-1,temp-1-1758915472364,1758915472.3647187,1758915472.3647187,1758915472.3647187,float,C,16.725076256732528,16.530587271805558,observed,1.0,False,observed,SimulatedDroppingStream,{'ground_truth': 16.725076256732528},reconstructed.temp-1
groundtruth,temp-1,temp-1-1758915797351,1758915797.3512433,1758915797.3512433,1758915797.3512433,float,C,26.888320145634413,,,,,groundtruth,GroundTruthStream,{'ground_truth': 26.888320145634413},groundtruth.temp-1
observed,temp-1,temp-1-1758915473359,1758915473.359878,1758915473.359878,1758915473.359878,float,C,23.755528642292184,,,,,observed,SimulatedDroppingStream,{'ground_truth': 23.755528642292184},observed.temp-1
reconstructed,temp-1,temp-1-1758915473359,1758915473.359878,1758915473.359878,1758915473.359878,float,C,23.755528642292184,22.549022046638505,observed,1.0,False,observed,SimulatedDroppingStream,{'ground_truth': 23.755528642292184},reconstructed.temp-1
groundtruth,temp-1,temp-1-1758915798350,1758915798.3501737,1758915798.3501737,1758915798.3501737,float,C,25.643892953662395,,,,,groundtruth,GroundTruthStream,{'ground_truth': 25.643892953662395},groundtruth.temp-1
observed,temp-1,temp-1-1758915474352,1758915474.3529074,1758915474.3529074,1758915474.3529074,float,C,21.692838596195482,,,,,observed,SimulatedDroppingStream,{'ground_truth': 21.692838596195482},observed.temp-1
reconstructed,temp-1,temp-1-1758915474352,1758915474.3529074,1758915474.3529074,1758915474.3529074,float,C,21.692838596195482,22.498862812636652,observed,1.0,False,observed,SimulatedDroppingStream,{'ground_truth': 21.692838596195482},reconstructed.temp-1
groundtruth,temp-1,temp-1-1758915799349,1758915799.3494475,1758915799.3494475,1758915799.3494475,float,C,26.309977382245137,,,,,groundtruth,GroundTruthStream,{'ground_truth': 26.309977382245137},groundtruth.temp-1
observed,temp-1,temp-1-1758915475350,1758915475.3506057,1758915475.3506057,1758915475.3506057,float,C,23.29018476375477,,,,,observed,SimulatedDroppingStream,{'ground_truth': 23.29018476375477},observed.temp-1
reconstructed,temp-1,temp-1-1758915475350,1758915475.3506057,1758915475.3506057,1758915475.3506057,float,C,23.29018476375477,23.4850745973636,observed,1.0,False,observed,SimulatedDroppingStream,{'ground_truth': 23.29018476375477},reconstructed.temp-1
groundtruth,temp-1,temp-1-1758915800351,1758915800.3514292,1758915800.3514292,1758915800.3514292,float,C,22.803065142950913,,,,,groundtruth,GroundTruthStream,{'ground_truth': 22.803065142950913},groundtruth.temp-1
observed,temp-1,temp-1-1758915476347,1758915476.347659,1758915476.3650146,1758915476.347659,float,C,,,,,,missing,SimulatedDroppingStream,{},observed.temp-1
reconstructed,temp-1,temp-1-1758915476347,1758915476.347659,1758915476.3650146,1758915476.347659,float,C,25.067096678426118,25.067096678426118,KalmanFilter,0.5973082527002028,True,reconstructed,SimulatedDroppingStream,{},reconstructed.temp-1
groundtruth,temp-1,temp-1-1758915801350,1758915801.350875,1758915801.350875,1758915801.350875,float,C,28.409527031988215,,,,,groundtruth,GroundTruthStream,{'ground_truth': 28.409527031988215},groundtruth.temp-1
observed,temp-1,temp-1-1758915477347,1758915477.347659,1758915477.362293,1758915477.347659,float,C,,,,,,missing,SimulatedDroppingStream,{},observed.temp-1
reconstructed,temp-1,temp-1-1758915477347,1758915477.347659,1758915477.362293,1758915477.347659,float,C,26.81349676190235,26.81349676190235,KalmanFilter,0.25378291134108455,True,reconstructed,SimulatedDroppingStream,{},reconstructed.temp-1
groundtruth,temp-1,temp-1-1758915805357,1758915805.357536,1758915805.357536,1758915805.357536,float,C,23.790962505533933,,,,,groundtruth,GroundTruthStream,{'ground_truth': 23.790962505533933},groundtruth.temp-1
observed,temp-1,temp-1-1758915478363,1758915478.3638914,1758915478.3638914,1758915478.3638914,float,C,19.569443996431406,,,,,observed,SimulatedDroppingStream,{'ground_truth': 19.569443996431406},observed.temp-1
reconstructed,temp-1,temp-1-1758915478363,1758915478.3638914,1758915478.3638914,1758915478.3638914,float,C,19.569443996431406,19.669679209560933,observed,1.0,False,observed,SimulatedDroppingStream,{'ground_truth': 19.569443996431406},reconstructed.temp-1
groundtruth,temp-1,temp-1-1758915806362,1758915806.3629606,1758915806.3629606,1758915806.3629606,float,C,16.44338782521997,,,,,groundtruth,GroundTruthStream,{'ground_truth': 16.44338782521997},groundtruth.temp-1
observed,temp-1,temp-1-1758915479361,1758915479.3611288,1758915479.3611288,1758915479.3611288,float,C,17.572875471678362,,,,,observed,SimulatedDroppingStream,{'ground_truth': 17.572875471678362},observed.temp-1
reconstructed,temp-1,temp-1-1758915479361,1758915479.3611288,1758915479.3611288,1758915479.3611288,float,C,17.572875471678362,17.469386948894734,observed,1.0,False,observed,SimulatedDroppingStream,{'ground_truth': 17.572875471678362},reconstructed.temp-1
groundtruth,temp-1,temp-1-1758915808351,1758915808.351338,1758915808.351338,1758915808.351338,float,C,16.663187598160256,,,,,groundtruth,GroundTruthStream,{'ground_truth': 16.663187598160256},groundtruth.temp-1
observed,temp-1,temp-1-1758915480349,1758915480.349649,1758915480.349649,1758915480.349649,float,C,21.383596544249226,,,,,observed,SimulatedDroppingStream,{'ground_truth': 21.383596544249226},observed.temp-1
reconstructed,temp-1,temp-1-1758915480349,1758915480.349649,1758915480.349649,1758915480.349649,float,C,21.383596544249226,20.571494979102876,observed,1.0,False,observed,SimulatedDroppingStream,{'ground_truth': 21.383596544249226},reconstructed.temp-1
groundtruth,temp-1,temp-1-1758915809361,1758915809.3617651,1758915809.3617651,1758915809.3617651,float,C,21.84308058742974,,,,,groundtruth,GroundTruthStream,{'ground_truth': 21.84308058742974},groundtruth.temp-1
observed,temp-1,temp-1-1758915481362,1758915481.36292,1758915481.36292,1758915481.36292,float,C,25.239295872004526,,,,,observed,SimulatedDroppingStream,{'ground_truth': 25.239295872004526},observed.temp-1
reconstructed,temp-1,temp-1-1758915481362,1758915481.36292,1758915481.36292,1758915481.36292,float,C,25.239295872004526,24.9475099447028,observed,1.0,False,observed,SimulatedDroppingStream,{'ground_truth': 25.239295872004526},reconstructed.temp-1
groundtruth,temp-1,temp-1-1758915810351,1758915810.351812,1758915810.351812,1758915810.351812,float,C,15.383642784353578,,,,,groundtruth,GroundTruthStream,{'ground_truth': 15.383642784353578},groundtruth.temp-1
observed,temp-1,temp-1-1758915482365,1758915482.3656864,1758915482.3656864,1758915482.3656864,float,C,29.033539153003723,,,,,observed,SimulatedDroppingStream,{'ground_truth': 29.033539153003723},observed.temp-1
reconstructed,temp-1,temp-1-1758915482365,1758915482.3656864,1758915482.3656864,1758915482.3656864,float,C,29.033539153003723,29.204554978055214,observed,1.0,False,observed,SimulatedDroppingStream,{'ground_truth': 29.033539153003723},reconstructed.temp-1
groundtruth,temp-1,temp-1-1758915811354,1758915811.354496,1758915811.354496,1758915811.354496,float,C,28.200102052843242,,,,,groundtruth,GroundTruthStream,{'ground_truth': 28.200102052843242},groundtruth.temp-1
observed,temp-1,temp-1-1758915483363,1758915483.3633115,1758915483.3633115,1758915483.3633115,float,C,20.846255835368353,,,,,observed,SimulatedDroppingStream,{'ground_truth': 20.846255835368353},observed.temp-1
reconstructed,temp-1,temp-1-1758915483363,1758915483.3633115,1758915483.3633115,1758915483.3633115,float,C,20.846255835368353,22.696530328520915,observed,1.0,False,observed,SimulatedDroppingStream,{'ground_truth': 20.846255835368353},reconstructed.temp-1
groundtruth,temp-1,temp-1-1758915813363,1758915813.36308,1758915813.36308,1758915813.36308,float,C,24.191455061021657,,,,,groundtruth,GroundTruthStream,{'ground_truth': 24.191455061021657},groundtruth.temp-1
observed,temp-1,temp-1-1758915484357,1758915484.3574016,1758915484.3574016,1758915484.3574016,float,C,28.454308444357842,,,,,observed,SimulatedDroppingStream,{'ground_truth': 28.454308444357842},observed.temp-1
reconstructed,temp-1,temp-1-1758915484357,1758915484.3574016,1758915484.3574016,1758915484.3574016,float,C,28.454308444357842,27.10294153822059,observed,1.0,False,observed,SimulatedDroppingStream,{'ground_truth': 28.454308444357842},reconstructed.temp-1
groundtruth,temp-1,temp-1-1758915814364,1758915814.3641284,1758915814.3641284,1758915814.3641284,float,C,25.65356148115344,,,,,groundtruth,GroundTruthStream,{'ground_truth': 25.65356148115344},groundtruth.temp-1
observed,temp-1,temp-1-1758915485363,1758915485.3633163,1758915485.3633163,1758915485.3633163,float,C,25.119824776895257,,,,,observed,SimulatedDroppingStream,{'ground_truth': 25.119824776895257},observed.temp-1
reconstructed,temp-1,temp-1-1758915485363,1758915485.3633163,1758915485.3633163,1758915485.3633163,float,C,25.119824776895257,25.60584651168133,observed,1.0,False,observed,SimulatedDroppingStream,{'ground_truth': 25.119824776895257},reconstructed.temp-1
groundtruth,temp-1,temp-1-1758915815348,1758915815.3489697,1758915815.3489697,1758915815.3489697,float,C,28.763677533593523,,,,,groundtruth,GroundTruthStream,{'ground_truth': 28.763677533593523},groundtruth.temp-1
observed,temp-1,temp-1-1758915486350,1758915486.3504922,1758915486.3504922,1758915486.3504922,float,C,28.39025773575223,,,,,observed,SimulatedDroppingStream,{'ground_truth': 28.39025773575223},observed.temp-1
reconstructed,temp-1,temp-1-1758915486350,1758915486.3504922,1758915486.3504922,1758915486.3504922,float,C,28.39025773575223,27.89933108023673,observed,1.0,False,observed,SimulatedDroppingStream,{'ground_truth': 28.39025773575223},reconstructed.temp-1
groundtruth,temp-1,temp-1-1758915816350,1758915816.350968,1758915816.350968,1758915816.350968,float,C,18.40664743434327,,,,,groundtruth,GroundTruthStream,{'ground_truth': 18.40664743434327},groundtruth.temp-1
